game_pk,game_time_local,day_night_code,venue_name,home_team,away_team,double_header,double_header_type,Sum of attendance
662842,5/26/2022 19:10,N,Comerica Park,Tigers,Guardians,N,,12764
662843,5/15/2022 13:40,D,Comerica Park,Tigers,Orioles,N,,20080
662844,5/14/2022 16:10,D,Comerica Park,Tigers,Orioles,N,,28016
662848,4/23/2022 13:10,D,Comerica Park,Tigers,Rockies,Y,Split Admission,37566
662849,4/23/2022 18:40,N,Comerica Park,Tigers,Rockies,Y,Split Admission,28635
662850,4/21/2022 13:10,D,Comerica Park,Tigers,Yankees,N,,21529
662851,5/13/2022 19:10,N,Comerica Park,Tigers,Orioles,N,,23941
662852,5/28/2022 16:10,D,Comerica Park,Tigers,Guardians,N,,26134
662853,4/24/2022 13:10,D,Comerica Park,Tigers,Rockies,N,,20088
662854,5/30/2022 13:10,D,Comerica Park,Tigers,Twins,N,,15191
662855,5/10/2022 13:15,D,Comerica Park,Tigers,Athletics,Y,Single Admission,13844
662856,8/6/2022 18:10,N,Comerica Park,Tigers,Rays,N,,40101
662861,4/20/2022 18:40,N,Comerica Park,Tigers,Yankees,N,,17268
662862,4/12/2022 13:10,D,Comerica Park,Tigers,Red Sox,N,,15781
662863,4/11/2022 17:10,N,Comerica Park,Tigers,Red Sox,N,,11840
662864,4/9/2022 13:10,D,Comerica Park,Tigers,White Sox,N,,17469
662872,5/12/2022 13:10,D,Comerica Park,Tigers,Athletics,N,,17565
662873,5/11/2022 19:10,N,Comerica Park,Tigers,Athletics,N,,15375
662883,6/15/2022 13:10,D,Comerica Park,Tigers,White Sox,N,,20726
662884,6/14/2022 19:10,N,Comerica Park,Tigers,White Sox,N,,16450
662885,4/13/2022 13:10,D,Comerica Park,Tigers,Red Sox,N,,10522
662887,4/10/2022 13:10,D,Comerica Park,Tigers,White Sox,N,,15712
662888,4/8/2022 13:10,D,Comerica Park,Tigers,White Sox,N,,43480
662896,4/19/2022 18:40,N,Comerica Park,Tigers,Yankees,N,,15498
662900,7/27/2022 13:10,D,Comerica Park,Tigers,Padres,N,,24669
662901,7/24/2022 13:40,D,Comerica Park,Tigers,Twins,N,,23570
662902,7/23/2022 18:10,N,Comerica Park,Tigers,Twins,N,,34205
662903,8/31/2022 19:10,N,Comerica Park,Tigers,Mariners,N,,13666
662904,7/2/2022 16:10,D,Comerica Park,Tigers,Royals,N,,23502
662905,7/5/2022 19:10,N,Comerica Park,Tigers,Guardians,N,,16662
662906,7/4/2022 13:10,D,Comerica Park,Tigers,Guardians,Y,Split Admission,19737
662914,8/23/2022 19:10,N,Comerica Park,Tigers,Giants,N,,21123
662915,9/2/2022 19:10,N,Comerica Park,Tigers,Royals,N,,16067
662916,8/24/2022 13:10,D,Comerica Park,Tigers,Giants,N,,17400
662917,8/20/2022 13:10,D,Comerica Park,Tigers,Angels,N,,23581
566962,3/28/2019 15:10,D,Target Field,Twins,Indians,N,,39519
566963,3/30/2019 13:10,D,Target Field,Twins,Indians,N,,15271
566964,3/31/2019 13:10,D,Target Field,Twins,Indians,N,,15613
566965,5/11/2019 19:10,N,Target Field,Twins,Tigers,Y,Split Admission,20724
566966,4/13/2019 13:10,D,Target Field,Twins,Tigers,N,,16484
566967,4/14/2019 13:10,D,Target Field,Twins,Tigers,N,,14774
566968,4/15/2019 18:40,N,Target Field,Twins,Blue Jays,N,,11727
566969,4/16/2019 18:40,N,Target Field,Twins,Blue Jays,N,,13365
566970,4/17/2019 18:40,N,Target Field,Twins,Blue Jays,N,,11465
566971,4/18/2019 12:10,D,Target Field,Twins,Blue Jays,N,,12523
566972,4/26/2019 19:10,N,Target Field,Twins,Orioles,N,,23658
566973,4/27/2019 13:10,D,Target Field,Twins,Orioles,N,,18878
566974,4/28/2019 13:10,D,Target Field,Twins,Orioles,N,,20034
566975,4/29/2019 18:40,N,Target Field,Twins,Astros,N,,12615
566976,4/30/2019 18:40,N,Target Field,Twins,Astros,N,,12181
566977,5/1/2019 19:10,N,Target Field,Twins,Astros,N,,14115
566978,5/2/2019 12:10,D,Target Field,Twins,Astros,N,,17271
566979,5/10/2019 19:10,N,Target Field,Twins,Tigers,N,,26789
566980,5/11/2019 13:10,D,Target Field,Twins,Tigers,Y,Split Admission,28840
566981,5/12/2019 13:10,D,Target Field,Twins,Tigers,N,,27373
566982,5/13/2019 18:40,N,Target Field,Twins,Angels,N,,21359
566983,5/14/2019 18:40,N,Target Field,Twins,Angels,N,,26747
566984,5/15/2019 12:10,D,Target Field,Twins,Angels,N,,31919
566985,5/24/2019 19:10,N,Target Field,Twins,White Sox,N,,29638
566986,5/25/2019 13:10,D,Target Field,Twins,White Sox,N,,39139
566987,5/26/2019 13:10,D,Target Field,Twins,White Sox,N,,39913
566988,5/27/2019 18:10,N,Target Field,Twins,Brewers,N,,29167
566989,5/28/2019 19:10,N,Target Field,Twins,Brewers,N,,27120
566990,6/11/2019 19:10,N,Target Field,Twins,Mariners,N,,23046
566991,6/12/2019 19:10,N,Target Field,Twins,Mariners,N,,25909
566992,6/13/2019 12:10,D,Target Field,Twins,Mariners,N,,31912
566993,6/14/2019 19:10,N,Target Field,Twins,Royals,N,,38898
566994,6/15/2019 18:10,N,Target Field,Twins,Royals,N,,39267
566995,6/16/2019 13:10,D,Target Field,Twins,Royals,N,,38886
566996,6/17/2019 19:10,N,Target Field,Twins,Red Sox,N,,27970
566997,6/18/2019 19:10,N,Target Field,Twins,Red Sox,N,,25741
566998,6/19/2019 19:10,N,Target Field,Twins,Red Sox,N,,31835
566999,6/25/2019 19:10,N,Target Field,Twins,Rays,N,,31963
567000,6/26/2019 19:10,N,Target Field,Twins,Rays,N,,31650
567001,6/27/2019 12:10,D,Target Field,Twins,Rays,N,,31317
567002,7/5/2019 19:10,N,Target Field,Twins,Rangers,N,,38073
567003,7/6/2019 13:10,D,Target Field,Twins,Rangers,N,,36969
567004,7/7/2019 13:10,D,Target Field,Twins,Rangers,N,,35495
567005,7/16/2019 19:10,N,Target Field,Twins,Mets,N,,28712
567006,7/17/2019 12:10,D,Target Field,Twins,Mets,N,,35124
567007,7/18/2019 19:10,N,Target Field,Twins,Athletics,N,,28432
567008,7/19/2019 19:10,N,Target Field,Twins,Athletics,N,,31082
567009,7/20/2019 18:10,N,Target Field,Twins,Athletics,N,,32270
567010,7/21/2019 13:10,D,Target Field,Twins,Athletics,N,,34070
567011,7/22/2019 19:10,N,Target Field,Twins,Yankees,N,,34627
567012,7/23/2019 19:10,N,Target Field,Twins,Yankees,N,,32470
567013,7/24/2019 19:10,N,Target Field,Twins,Yankees,N,,40127
567014,8/2/2019 19:10,N,Target Field,Twins,Royals,N,,32431
567015,8/3/2019 18:10,N,Target Field,Twins,Royals,N,,36823
567016,8/4/2019 13:10,D,Target Field,Twins,Royals,N,,30171
567017,8/5/2019 19:10,N,Target Field,Twins,Braves,N,,26722
567018,8/6/2019 19:10,N,Target Field,Twins,Braves,N,,36721
567019,8/7/2019 12:10,D,Target Field,Twins,Braves,N,,35682
567020,8/8/2019 19:10,N,Target Field,Twins,Indians,N,,32517
567021,8/9/2019 19:10,N,Target Field,Twins,Indians,N,,36641
567022,8/10/2019 18:10,N,Target Field,Twins,Indians,N,,35268
567023,8/11/2019 13:10,D,Target Field,Twins,Indians,N,,37849
567024,8/19/2019 19:10,N,Target Field,Twins,White Sox,N,,25564
567025,8/20/2019 19:10,N,Target Field,Twins,White Sox,N,,26798
567026,8/21/2019 12:10,D,Target Field,Twins,White Sox,N,,31389
567027,8/23/2019 19:10,N,Target Field,Twins,Tigers,N,,31238
567028,8/24/2019 18:10,N,Target Field,Twins,Tigers,N,,39429
567029,8/25/2019 13:10,D,Target Field,Twins,Tigers,N,,32892
567030,9/6/2019 19:10,N,Target Field,Twins,Indians,N,,35418
567031,9/7/2019 18:10,N,Target Field,Twins,Indians,N,,39573
567032,9/8/2019 13:10,D,Target Field,Twins,Indians,N,,31380
567033,9/10/2019 18:40,N,Target Field,Twins,Nationals,N,,24813
567034,9/11/2019 18:40,N,Target Field,Twins,Nationals,N,,20062
567035,9/12/2019 18:40,N,Target Field,Twins,Nationals,N,,19167
567036,9/16/2019 18:40,N,Target Field,Twins,White Sox,N,,21850
567037,9/17/2019 18:40,N,Target Field,Twins,White Sox,N,,22518
567038,9/18/2019 18:40,N,Target Field,Twins,White Sox,N,,23759
567039,9/19/2019 18:40,N,Target Field,Twins,Royals,N,,24565
567040,9/20/2019 19:10,N,Target Field,Twins,Royals,N,,29468
567041,9/21/2019 18:10,N,Target Field,Twins,Royals,N,,37750
567042,9/22/2019 13:10,D,Target Field,Twins,Royals,N,,31628
632190,4/13/2021 13:10,D,Target Field,Twins,Red Sox,N,,6724
632205,4/10/2021 13:10,D,Target Field,Twins,Mariners,N,,9817
632215,4/11/2021 13:10,D,Target Field,Twins,Mariners,N,,9792
632223,4/14/2021 3:33,N,Target Field,Twins,Red Sox,Y,Single Admission,7074
632285,9/30/2021 18:40,N,Target Field,Twins,Tigers,N,,21186
632289,9/28/2021 18:40,N,Target Field,Twins,Tigers,N,,16329
632300,9/29/2021 18:40,N,Target Field,Twins,Tigers,N,,17254
632336,9/26/2021 13:10,D,Target Field,Twins,Blue Jays,N,,20676
632350,9/25/2021 18:10,N,Target Field,Twins,Blue Jays,N,,27183
632357,9/24/2021 19:10,N,Target Field,Twins,Blue Jays,N,,18861
632375,9/23/2021 18:40,N,Target Field,Twins,Blue Jays,N,,15509
632463,9/15/2021 18:40,N,Target Field,Twins,Guardians,N,,14222
632493,9/14/2021 18:40,N,Target Field,Twins,Guardians,Y,Split Admission,18905
632519,9/12/2021 13:10,D,Target Field,Twins,Royals,N,,19496
632527,9/11/2021 18:10,N,Target Field,Twins,Royals,N,,19532
632541,9/10/2021 19:10,N,Target Field,Twins,Royals,N,,20803
632689,9/1/2021 19:10,N,Target Field,Twins,Cubs,N,,21784
632694,8/31/2021 19:10,N,Target Field,Twins,Cubs,N,,22224
632705,8/29/2021 13:10,D,Target Field,Twins,Brewers,N,,26186
632716,8/28/2021 18:10,N,Target Field,Twins,Brewers,N,,29342
632759,8/27/2021 19:10,N,Target Field,Twins,Brewers,N,,20280
632831,8/18/2021 12:10,D,Target Field,Twins,Guardians,N,,19949
632866,8/15/2021 13:10,D,Target Field,Twins,Rays,N,,22467
632873,8/16/2021 19:10,N,Target Field,Twins,Indians,N,,15622
632880,8/17/2021 19:10,N,Target Field,Twins,Indians,N,,19605
632913,8/14/2021 18:10,N,Target Field,Twins,Rays,N,,21034
632926,8/13/2021 19:10,N,Target Field,Twins,Rays,N,,23125
632927,8/11/2021 12:10,D,Target Field,Twins,White Sox,N,,22370
632934,8/10/2021 19:10,N,Target Field,Twins,White Sox,N,,18302
632964,8/9/2021 19:10,N,Target Field,Twins,White Sox,N,,17858
633133,7/26/2021 19:10,N,Target Field,Twins,Tigers,N,,17713
633137,7/27/2021 19:10,N,Target Field,Twins,Tigers,N,,17643
633138,7/28/2021 12:10,D,Target Field,Twins,Tigers,N,,17817
633159,7/23/2021 19:10,N,Target Field,Twins,Angels,N,,21384
633179,7/25/2021 13:10,D,Target Field,Twins,Angels,N,,23158
633209,7/24/2021 18:10,N,Target Field,Twins,Angels,N,,22240
633220,7/22/2021 19:10,N,Target Field,Twins,Angels,N,,23337
633289,7/10/2021 13:10,D,Target Field,Twins,Tigers,N,,21030
633307,7/11/2021 13:10,D,Target Field,Twins,Tigers,N,,20744
633335,7/7/2021 12:10,D,Target Field,Twins,White Sox,N,,19664
633352,7/6/2021 19:10,N,Target Field,Twins,White Sox,N,,18437
633359,7/8/2021 19:10,N,Target Field,Twins,Tigers,N,,18192
633366,7/9/2021 19:10,N,Target Field,Twins,Tigers,N,,21725
633473,6/27/2021 13:10,D,Target Field,Twins,Indians,N,,20215
633487,7/5/2021 18:10,N,Target Field,Twins,White Sox,N,,20321
633538,6/24/2021 19:10,N,Target Field,Twins,Indians,N,,18812
633555,6/25/2021 19:10,N,Target Field,Twins,Indians,N,,16892
633580,6/22/2021 12:10,D,Target Field,Twins,Reds,N,,19187
633581,9/14/2021 14:10,D,Target Field,Twins,Guardians,Y,Split Admission,15319
633588,6/21/2021 19:10,N,Target Field,Twins,Reds,N,,17530
633720,6/11/2021 19:10,N,Target Field,Twins,Astros,N,,17223
633736,6/12/2021 18:15,N,Target Field,Twins,Astros,N,,18767
633749,6/13/2021 13:10,D,Target Field,Twins,Astros,N,,19147
633790,6/10/2021 19:10,N,Target Field,Twins,Yankees,N,,17728
633792,6/9/2021 19:10,N,Target Field,Twins,Yankees,N,,17078
633804,6/8/2021 19:10,N,Target Field,Twins,Yankees,N,,17949
633881,5/30/2021 13:10,D,Target Field,Twins,Royals,N,,17923
633928,5/26/2021 12:10,D,Target Field,Twins,Orioles,N,,10574
633932,5/28/2021 19:10,N,Target Field,Twins,Royals,N,,14260
633944,5/29/2021 13:10,D,Target Field,Twins,Royals,N,,18444
633982,5/24/2021 18:40,N,Target Field,Twins,Orioles,N,,8530
634030,5/19/2021 12:10,D,Target Field,Twins,White Sox,N,,8608
634048,5/25/2021 18:40,N,Target Field,Twins,Orioles,N,,9969
634073,5/18/2021 18:40,N,Target Field,Twins,White Sox,N,,9504
634077,5/17/2021 18:40,N,Target Field,Twins,White Sox,N,,8431
634080,5/15/2021 15:05,D,Target Field,Twins,Athletics,N,,12212
634131,5/14/2021 19:10,N,Target Field,Twins,Athletics,N,,9778
634188,5/16/2021 13:10,D,Target Field,Twins,Athletics,N,,10270
634229,5/4/2021 18:40,N,Target Field,Twins,Rangers,N,,8022
634261,5/6/2021 12:10,D,Target Field,Twins,Rangers,N,,8760
634279,5/5/2021 18:40,N,Target Field,Twins,Rangers,N,,7853
634285,5/3/2021 18:40,N,Target Field,Twins,Rangers,N,,8071
634329,5/1/2021 13:10,D,Target Field,Twins,Royals,N,,9993
634341,5/2/2021 13:10,D,Target Field,Twins,Royals,N,,9997
634349,4/25/2021 13:10,D,Target Field,Twins,Pirates,N,,9396
634391,4/30/2021 19:10,N,Target Field,Twins,Royals,N,,9982
634434,4/23/2021 19:10,N,Target Field,Twins,Pirates,N,,9541
634467,4/24/2021 13:10,D,Target Field,Twins,Pirates,N,,9718
634550,4/8/2021 15:10,D,Target Field,Twins,Mariners,N,,9675
634554,4/15/2021 12:10,D,Target Field,Twins,Red Sox,N,,7925
661132,9/29/2022 12:10,D,Target Field,Twins,White Sox,N,,23397
661133,9/28/2022 18:40,N,Target Field,Twins,White Sox,N,,22332
661644,9/15/2022 18:40,N,Target Field,Twins,Royals,N,,16595
661645,9/13/2022 18:40,N,Target Field,Twins,Royals,N,,19005
661646,9/14/2022 18:40,N,Target Field,Twins,Royals,N,,14927
661647,9/11/2022 13:10,D,Target Field,Twins,Guardians,N,,19016
661648,8/30/2022 18:40,N,Target Field,Twins,Red Sox,N,,19909
661649,8/31/2022 18:40,N,Target Field,Twins,Red Sox,N,,19337
661650,9/9/2022 19:10,N,Target Field,Twins,Guardians,N,,18595
661651,8/29/2022 18:40,N,Target Field,Twins,Red Sox,N,,19581
661652,8/21/2022 13:10,D,Target Field,Twins,Rangers,N,,24802
661653,8/7/2022 13:10,D,Target Field,Twins,Blue Jays,N,,26155
661654,8/17/2022 12:10,D,Target Field,Twins,Royals,N,,23543
661655,8/19/2022 19:10,N,Target Field,Twins,Rangers,N,,22627
661656,9/24/2022 18:10,N,Target Field,Twins,Angels,N,,30959
661657,8/27/2022 18:15,N,Target Field,Twins,Giants,N,,27570
661658,8/22/2022 18:10,N,Target Field,Twins,Rangers,N,,18595
661659,8/5/2022 19:10,N,Target Field,Twins,Blue Jays,N,,29593
661660,8/4/2022 18:40,N,Target Field,Twins,Blue Jays,N,,39030
661661,8/2/2022 18:40,N,Target Field,Twins,Tigers,N,,23394
661662,8/6/2022 18:10,N,Target Field,Twins,Blue Jays,N,,27471
661663,8/28/2022 13:10,D,Target Field,Twins,Giants,N,,25285
661664,8/3/2022 12:10,D,Target Field,Twins,Tigers,N,,25044
661665,9/10/2022 18:15,N,Target Field,Twins,Guardians,N,,26073
661666,9/27/2022 18:40,N,Target Field,Twins,White Sox,N,,23647
661667,9/25/2022 13:10,D,Target Field,Twins,Angels,N,,24133
661668,9/23/2022 19:10,N,Target Field,Twins,Angels,N,,24896
661669,8/26/2022 19:10,N,Target Field,Twins,Giants,N,,25246
661670,8/20/2022 18:10,N,Target Field,Twins,Rangers,N,,21781
661671,8/1/2022 18:40,N,Target Field,Twins,Tigers,N,,20231
661672,7/17/2022 13:10,D,Target Field,Twins,White Sox,N,,23225
661673,7/16/2022 13:10,D,Target Field,Twins,White Sox,N,,28514
661674,7/15/2022 19:10,N,Target Field,Twins,White Sox,N,,27021
661675,7/14/2022 18:40,N,Target Field,Twins,White Sox,N,,26907
661676,8/15/2022 18:40,N,Target Field,Twins,Royals,N,,22003
661677,6/21/2022 18:40,N,Target Field,Twins,Guardians,N,,22341
661678,6/10/2022 19:10,N,Target Field,Twins,Rays,N,,23761
661679,6/12/2022 13:10,D,Target Field,Twins,Rays,N,,25350
661680,6/11/2022 13:10,D,Target Field,Twins,Rays,N,,22741
661681,6/8/2022 18:40,N,Target Field,Twins,Yankees,N,,22286
661682,8/16/2022 18:40,N,Target Field,Twins,Royals,N,,23093
661683,7/2/2022 13:10,D,Target Field,Twins,Orioles,N,,20618
661684,6/24/2022 19:10,N,Target Field,Twins,Rockies,N,,24643
661685,6/23/2022 12:10,D,Target Field,Twins,Guardians,N,,24929
661686,6/25/2022 18:15,N,Target Field,Twins,Rockies,N,,24578
661687,7/13/2022 12:10,D,Target Field,Twins,Brewers,N,,38802
661688,7/12/2022 18:40,N,Target Field,Twins,Brewers,N,,37183
661689,7/3/2022 13:10,D,Target Field,Twins,Orioles,N,,24424
661690,6/22/2022 18:40,N,Target Field,Twins,Guardians,N,,25604
661691,7/1/2022 19:10,N,Target Field,Twins,Orioles,N,,25540
661692,6/26/2022 13:10,D,Target Field,Twins,Rockies,N,,28048
661693,6/7/2022 18:40,N,Target Field,Twins,Yankees,N,,27643
661694,5/12/2022 15:05,D,Target Field,Twins,Astros,N,,16918
661695,5/14/2022 18:10,N,Target Field,Twins,Guardians,N,,22939
661696,5/10/2022 18:40,N,Target Field,Twins,Astros,N,,16156
661697,6/9/2022 18:40,N,Target Field,Twins,Yankees,N,,26646
661698,5/13/2022 19:10,N,Target Field,Twins,Guardians,N,,18711
661699,5/24/2022 18:40,N,Target Field,Twins,Tigers,N,,17882
661700,5/8/2022 13:10,D,Target Field,Twins,Athletics,N,,14295
661701,5/7/2022 13:10,D,Target Field,Twins,Athletics,N,,22272
661729,4/28/2022 12:10,D,Target Field,Twins,Tigers,N,,19365
661730,5/23/2022 18:40,N,Target Field,Twins,Tigers,N,,16361
661731,5/29/2022 13:10,D,Target Field,Twins,Royals,N,,27195
661732,5/15/2022 13:10,D,Target Field,Twins,Guardians,N,,19850
661733,4/26/2022 18:40,N,Target Field,Twins,Tigers,N,,11803
661734,4/13/2022 12:10,D,Target Field,Twins,Dodgers,N,,17101
661738,4/10/2022 13:10,D,Target Field,Twins,Mariners,N,,17018
661739,4/27/2022 18:40,N,Target Field,Twins,Tigers,N,,11829
661750,4/8/2022 15:10,D,Target Field,Twins,Mariners,N,,35462
661752,4/23/2022 15:05,D,Target Field,Twins,White Sox,N,,16686
661753,4/12/2022 18:40,N,Target Field,Twins,Dodgers,N,,16732
661754,4/11/2022 18:40,N,Target Field,Twins,Mariners,N,,12932
661755,4/22/2022 19:10,N,Target Field,Twins,White Sox,N,,14257
661756,4/9/2022 13:10,D,Target Field,Twins,Mariners,N,,20867
661771,5/26/2022 18:40,N,Target Field,Twins,Royals,N,,17657
661772,5/25/2022 12:10,D,Target Field,Twins,Tigers,N,,20375
661774,5/28/2022 13:10,D,Target Field,Twins,Royals,N,,22249
661775,5/6/2022 19:10,N,Target Field,Twins,Athletics,N,,17509
661777,5/27/2022 19:10,N,Target Field,Twins,Royals,N,,21841
661781,4/24/2022 13:10,D,Target Field,Twins,White Sox,N,,16197
567263,4/5/2019 13:10,D,Guaranteed Rate Field,White Sox,Mariners,N,,32723
567264,4/6/2019 13:10,D,Guaranteed Rate Field,White Sox,Mariners,N,,31286
567265,4/7/2019 13:10,D,Guaranteed Rate Field,White Sox,Mariners,N,,12509
567266,4/8/2019 13:10,D,Guaranteed Rate Field,White Sox,Rays,N,,11734
567267,4/9/2019 13:10,D,Guaranteed Rate Field,White Sox,Rays,N,,10799
567268,4/10/2019 13:10,D,Guaranteed Rate Field,White Sox,Rays,N,,11107
567269,4/15/2019 19:10,N,Guaranteed Rate Field,White Sox,Royals,N,,12553
567270,4/16/2019 19:10,N,Guaranteed Rate Field,White Sox,Royals,N,,13583
567271,4/17/2019 13:10,D,Guaranteed Rate Field,White Sox,Royals,N,,14358
567272,4/26/2019 19:10,N,Guaranteed Rate Field,White Sox,Tigers,N,,18016
567273,7/3/2019 13:10,D,Guaranteed Rate Field,White Sox,Tigers,Y,Split Admission,26023
567274,4/28/2019 13:10,D,Guaranteed Rate Field,White Sox,Tigers,N,,14539
567275,4/29/2019 19:10,N,Guaranteed Rate Field,White Sox,Orioles,N,,14717
567276,5/1/2019 3:33,D,Guaranteed Rate Field,White Sox,Orioles,Y,Single Admission,14781
567277,5/1/2019 15:10,D,Guaranteed Rate Field,White Sox,Orioles,Y,Single Admission,0
567278,5/2/2019 19:10,N,Guaranteed Rate Field,White Sox,Red Sox,N,,15118
567279,5/3/2019 19:10,N,Guaranteed Rate Field,White Sox,Red Sox,N,,17504
567280,5/4/2019 18:10,N,Guaranteed Rate Field,White Sox,Red Sox,N,,30068
567281,5/5/2019 13:10,D,Guaranteed Rate Field,White Sox,Red Sox,N,,36553
567282,5/13/2019 19:10,N,Guaranteed Rate Field,White Sox,Indians,N,,16471
567283,5/14/2019 13:10,D,Guaranteed Rate Field,White Sox,Indians,N,,18823
567284,5/16/2019 19:10,N,Guaranteed Rate Field,White Sox,Blue Jays,N,,20119
567285,5/17/2019 19:10,N,Guaranteed Rate Field,White Sox,Blue Jays,N,,17078
567286,5/18/2019 13:10,D,Guaranteed Rate Field,White Sox,Blue Jays,N,,22908
567287,5/19/2019 13:10,D,Guaranteed Rate Field,White Sox,Blue Jays,N,,18605
567288,5/28/2019 16:40,D,Guaranteed Rate Field,White Sox,Royals,N,,20139
567289,5/28/2019 19:10,N,Guaranteed Rate Field,White Sox,Royals,N,,13479
567290,5/29/2019 19:10,N,Guaranteed Rate Field,White Sox,Royals,N,,16167
567291,5/30/2019 19:10,N,Guaranteed Rate Field,White Sox,Indians,N,,22182
567292,5/31/2019 19:10,N,Guaranteed Rate Field,White Sox,Indians,N,,21652
567293,6/1/2019 13:10,D,Guaranteed Rate Field,White Sox,Indians,N,,25873
567294,6/2/2019 13:10,D,Guaranteed Rate Field,White Sox,Indians,N,,26453
567295,6/10/2019 19:10,N,Guaranteed Rate Field,White Sox,Nationals,N,,16305
567296,6/11/2019 19:10,N,Guaranteed Rate Field,White Sox,Nationals,N,,16790
567297,6/13/2019 19:10,N,Guaranteed Rate Field,White Sox,Yankees,N,,25311
567298,6/14/2019 19:10,N,Guaranteed Rate Field,White Sox,Yankees,N,,31438
567299,6/15/2019 18:10,N,Guaranteed Rate Field,White Sox,Yankees,N,,36074
567300,6/16/2019 13:10,D,Guaranteed Rate Field,White Sox,Yankees,N,,37277
567301,6/28/2019 19:10,N,Guaranteed Rate Field,White Sox,Twins,N,,28218
567302,6/29/2019 15:12,D,Guaranteed Rate Field,White Sox,Twins,N,,27908
567303,6/30/2019 13:10,D,Guaranteed Rate Field,White Sox,Twins,N,,27244
567305,7/3/2019 19:10,N,Guaranteed Rate Field,White Sox,Tigers,Y,Split Admission,23161
567306,7/4/2019 13:10,D,Guaranteed Rate Field,White Sox,Tigers,N,,25617
567307,7/6/2019 18:15,N,Guaranteed Rate Field,White Sox,Cubs,N,,38634
567308,7/7/2019 13:10,D,Guaranteed Rate Field,White Sox,Cubs,N,,38554
567309,7/22/2019 19:10,N,Guaranteed Rate Field,White Sox,Marlins,N,,14741
567310,7/23/2019 19:10,N,Guaranteed Rate Field,White Sox,Marlins,N,,14043
567311,7/24/2019 19:10,N,Guaranteed Rate Field,White Sox,Marlins,N,,19098
567312,7/25/2019 19:10,N,Guaranteed Rate Field,White Sox,Twins,N,,22087
567313,7/26/2019 19:10,N,Guaranteed Rate Field,White Sox,Twins,N,,22602
567314,7/27/2019 18:10,N,Guaranteed Rate Field,White Sox,Twins,N,,34085
567315,7/28/2019 13:10,D,Guaranteed Rate Field,White Sox,Twins,N,,27595
567316,7/30/2019 19:10,N,Guaranteed Rate Field,White Sox,Mets,N,,15947
567317,7/31/2019 19:10,N,Guaranteed Rate Field,White Sox,Mets,N,,25812
567318,8/1/2019 13:10,D,Guaranteed Rate Field,White Sox,Mets,N,,23477
567319,8/9/2019 14:10,D,Guaranteed Rate Field,White Sox,Athletics,N,,18318
567320,8/10/2019 18:10,N,Guaranteed Rate Field,White Sox,Athletics,N,,27026
567321,8/11/2019 13:10,D,Guaranteed Rate Field,White Sox,Athletics,N,,30951
567322,8/13/2019 3:33,D,Guaranteed Rate Field,White Sox,Astros,Y,Single Admission,19559
567323,8/13/2019 15:40,D,Guaranteed Rate Field,White Sox,Astros,Y,Single Admission,0
567324,8/14/2019 13:10,D,Guaranteed Rate Field,White Sox,Astros,N,,18899
567325,8/22/2019 19:10,N,Guaranteed Rate Field,White Sox,Rangers,N,,18563
567326,8/23/2019 19:10,N,Guaranteed Rate Field,White Sox,Rangers,N,,27016
567327,8/24/2019 18:10,N,Guaranteed Rate Field,White Sox,Rangers,N,,26454
567328,8/25/2019 13:10,D,Guaranteed Rate Field,White Sox,Rangers,N,,25553
567329,8/27/2019 19:10,N,Guaranteed Rate Field,White Sox,Twins,N,,12175
567330,8/28/2019 19:10,N,Guaranteed Rate Field,White Sox,Twins,N,,16802
567331,8/29/2019 13:10,D,Guaranteed Rate Field,White Sox,Twins,N,,15886
567332,9/6/2019 19:10,N,Guaranteed Rate Field,White Sox,Angels,N,,20026
567333,9/7/2019 18:10,N,Guaranteed Rate Field,White Sox,Angels,N,,25230
567334,9/8/2019 13:10,D,Guaranteed Rate Field,White Sox,Angels,N,,22681
567335,9/10/2019 19:10,N,Guaranteed Rate Field,White Sox,Royals,N,,15196
567336,9/11/2019 19:10,N,Guaranteed Rate Field,White Sox,Royals,N,,14385
567337,9/12/2019 13:10,D,Guaranteed Rate Field,White Sox,Royals,N,,13838
567338,9/24/2019 19:10,N,Guaranteed Rate Field,White Sox,Indians,N,,13940
567339,9/25/2019 19:10,N,Guaranteed Rate Field,White Sox,Indians,N,,15980
567340,9/26/2019 19:10,N,Guaranteed Rate Field,White Sox,Indians,N,,16273
567341,9/28/2019 3:33,D,Guaranteed Rate Field,White Sox,Tigers,Y,Single Admission,25552
567342,9/28/2019 14:40,D,Guaranteed Rate Field,White Sox,Tigers,Y,Single Admission,0
567343,9/29/2019 14:10,D,Guaranteed Rate Field,White Sox,Tigers,N,,19534
632170,4/11/2021 13:10,D,Guaranteed Rate Field,White Sox,Royals,N,,7695
632199,4/13/2021 19:10,N,Guaranteed Rate Field,White Sox,Indians,N,,7102
632216,4/12/2021 19:10,N,Guaranteed Rate Field,White Sox,Indians,N,,7393
632252,10/3/2021 14:10,D,Guaranteed Rate Field,White Sox,Tigers,N,,30722
632265,10/2/2021 18:10,N,Guaranteed Rate Field,White Sox,Tigers,N,,36320
632274,10/1/2021 19:10,N,Guaranteed Rate Field,White Sox,Tigers,N,,30729
632304,9/29/2021 19:10,N,Guaranteed Rate Field,White Sox,Reds,N,,23018
632321,9/28/2021 19:10,N,Guaranteed Rate Field,White Sox,Reds,N,,25242
